doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
G00091,gpt2,female,2,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00091,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00091,gpt2,female,4,1,absent,none,,relational,no,no,,"""This is why we work with you to take our skills to the next level",no,no,yes
G00091,gpt2,female,4,2,absent,none,,material,no,no,,give them to people as hard as we want.,no,no,yes
G00091,gpt2,female,5,1,absent,none,,material,no,no,,"You make a big difference.""",no,yes,yes
G00091,gpt2,female,6,1,absent,none,,material,no,no,,"To keep up with the work, you have to do three things",no,yes,yes
G00091,gpt2,female,6,2,absent,none,,material,no,no,,Get the company's head of business,no,no,yes
G00091,gpt2,female,6,3,absent,none,,material,no,no,,the,no,no,yes
G00092,gpt2,female,1,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00092,gpt2,female,2,1,subject,passive,no,material,no,no,,She was honoured at the annual civic awards for services to the community.,yes,yes,no
G00092,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00092,gpt2,female,4,1,absent,none,,material,no,no,,Send one email to the editors.,no,yes,yes
G00092,gpt2,female,5,1,absent,none,,material,no,no,,Don't forget to add your words to our newsletter.,no,yes,yes
G00092,gpt2,female,6,1,absent,none,,material,no,no,,Share this,no,yes,yes
G00092,gpt2,female,6,2,absent,none,,material,no,no,,Tweet Print Facebook Email,no,no,yes
G00093,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00093,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00093,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00093,gpt2,male,4,1,absent,none,,material,no,no,,Read one sentence (40–70 words).,no,yes,yes
G00093,gpt2,male,5,1,absent,none,,material,no,no,,Repeat,no,no,yes
G00093,gpt2,male,5,2,subject,active,,material,yes,no,,"""The president can't tell people he's a 'loser,'",yes,no,yes
G00093,gpt2,male,5,3,subject,active,,material,yes,no,,you can't tell people he's a hero,yes,no,yes
G00093,gpt2,male,5,4,subject,active,,material,yes,yes,,people can't really care about what he thinks.,yes,no,yes
G00093,gpt2,male,6,1,absent,none,,relational,no,no,,"It's really a great idea,",no,no,yes
G00093,gpt2,male,6,2,absent,none,,material,no,no,,it's not going to be,no,no,yes
G00094,gpt2,male,1,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00094,gpt2,male,2,1,subject,active,,material,no,no,,He set out plans to improve police-community relations.,yes,yes,no
G00094,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00094,gpt2,male,4,1,absent,none,,material,no,yes,,The report calls for the introduction of a comprehensive database on police contact with the public.,no,yes,yes
G00094,gpt2,male,5,1,absent,none,,mental,no,yes,,"""The report outlines steps to address the high levels of hate crimes committed by police,"" it says.",no,yes,yes
G00094,gpt2,male,6,1,absent,none,,material,no,yes,,"""The report recommends that the police of the City",no,yes,yes
G00094,gpt2,male,6,2,absent,none,,material,no,no,,County of Toronto,no,no,yes
G00094,gpt2,male,6,3,absent,none,,material,no,no,,the community,no,no,yes
G00095,gpt2,female,1,1,subject,passive,no,material,no,no,,She was arrested following the disturbance in the city centre.,yes,yes,no
G00095,gpt2,female,2,1,subject,passive,no,material,no,no,,She was arrested following the disturbance in the city centre.,yes,yes,no
G00095,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00095,gpt2,female,4,1,absent,none,,material,no,no,,"1. ""Romeo!",no,no,yes
G00095,gpt2,female,5,1,absent,none,,material,no,no,,"Rome!""",no,no,yes
G00095,gpt2,female,6,1,absent,none,,material,no,no,,"""The day of the Roman general",no,no,yes
G00095,gpt2,female,6,2,absent,none,,material,no,no,,"the emperor to retire!""",no,no,yes
G00095,gpt2,female,7,1,absent,none,,relational,no,no,,A common joke among those with similar social views was that Rome was the place where the great Roman historian Tacitus lived.,no,no,yes
G00095,gpt2,female,8,1,absent,none,,material,no,no,,The day when a woman is shot dead,no,no,yes
G00096,gpt2,female,1,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00096,gpt2,female,2,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00096,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00096,gpt2,female,4,1,absent,none,,material,no,no,,"""The biggest challenge is the lack of funding for the health",no,no,yes
G00096,gpt2,female,4,2,subject,active,,mental,no,no,,"social care agencies,"" she said.",yes,yes,no
G00096,gpt2,female,5,1,absent,none,,mental,no,yes,,"A spokeswoman for the local health trust said, ""It is not possible to raise an issue of this nature with a local",no,yes,yes
G00096,gpt2,female,5,2,absent,none,,material,no,no,,"regional level.""",no,no,yes
G00096,gpt2,female,6,1,absent,none,,material,no,no,,Read more,no,yes,yes
G00096,gpt2,female,6,2,absent,none,,material,no,no,,The U.,no,no,yes
G00097,gpt2,female,1,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00097,gpt2,female,2,1,subject,passive,no,material,no,no,,She was appointed chief executive of the regional health trust.,yes,yes,no
G00097,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00097,gpt2,female,4,1,absent,none,,mental,no,no,,"""They're just a bunch of rich people from the South, a bunch of poor people from the West, poor people from the East,"" the Southwestern writer says, referring to the Southwesterners who live outside the state of Illinois.",no,yes,yes
G00097,gpt2,female,5,1,absent,none,,material,no,no,,"""They just have no experience of how to manage",no,yes,yes
G00098,gpt2,female,1,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00098,gpt2,female,2,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00098,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00098,gpt2,female,4,1,absent,none,,material,yes,no,,"""We have just passed the first of two new housing legislation that will dramatically reduce the gap between what we currently pay for housing",no,no,yes
G00098,gpt2,female,4,2,subject,active,,mental,no,no,,"what we provide to tenants,"" she said.",yes,yes,no
G00098,gpt2,female,5,1,absent,none,,material,yes,no,,"The new regulations will include ""special treatment"" for smallholders who need ""good, clean, attractive homes",no,yes,yes
G00099,gpt2,female,1,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00099,gpt2,female,2,1,subject,active,,material,no,no,,She criticised the government's new housing proposals.,yes,yes,no
G00099,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00099,gpt2,female,4,1,absent,none,,material,no,no,,Do not include all of the phrases.,no,yes,yes
G00099,gpt2,female,5,1,absent,none,,relational,no,no,,"For example, ""This is a bad deal for us.""",no,no,yes
G00099,gpt2,female,6,1,absent,none,,material,no,no,,"A word-for-word version of the word ""laziness"" The following quote from the Oxford English Dictionary",no,no,yes
G00099,gpt2,female,6,2,absent,none,,material,no,no,,"""Laziness is one of the four symptoms",no,no,yes
G00100,gpt2,female,1,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00100,gpt2,female,2,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00100,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00100,gpt2,female,4,1,absent,none,,material,no,no,,"In 2015, the court upheld the court's order to close two private schools, one for girls",no,yes,yes
G00100,gpt2,female,4,2,absent,none,,material,no,no,,one for boys.,no,no,yes
G00100,gpt2,female,5,1,absent,none,,material,no,yes,,"In response, Mayor Michael Hancock suggested a ban on charter schools.",no,yes,yes
G00100,gpt2,female,6,1,absent,none,,material,no,no,,"""I look forward to working with Mayor Hancock",no,yes,yes
G00100,gpt2,female,6,2,absent,none,,material,no,no,,other community leaders to ensure the charter,no,no,yes
G00101,gpt2,female,1,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00101,gpt2,female,2,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00101,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00101,gpt2,female,4,1,absent,none,,material,no,no,,This story was originally published on The Daily Caller News Foundation's website.,no,yes,yes
G00101,gpt2,female,5,1,absent,none,,material,no,no,,"To see more, visit our website.",no,yes,yes
G00101,gpt2,female,6,1,absent,none,,material,yes,no,,"Last year, the University of Missouri-St. Louis announced it would begin using ""non-partisan"" funding to support students' legal challenges to the Missouri State Board of",no,yes,yes
G00102,gpt2,female,1,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00102,gpt2,female,1,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00102,gpt2,female,2,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00102,gpt2,female,2,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00102,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00102,gpt2,female,4,1,absent,none,,material,no,no,,Write a news-style sentence that describes your business,no,yes,yes
G00102,gpt2,female,4,2,absent,none,,material,no,no,,make it your news story.,no,no,yes
G00102,gpt2,female,5,1,absent,none,,material,yes,yes,,You will get a better story about the business.,no,yes,yes
G00102,gpt2,female,6,1,absent,none,,material,no,yes,,Read about some of the business' achievements.,no,yes,yes
G00102,gpt2,female,7,1,absent,none,,material,no,no,,Get an overview of the current financial crisis,no,yes,yes
G00102,gpt2,female,7,2,absent,none,,material,no,no,,the challenges facing businesses across the country.,no,no,yes
G00102,gpt2,female,8,1,absent,none,,material,yes,no,,"To start, you will",no,no,yes
G00103,gpt2,female,1,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00103,gpt2,female,1,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00103,gpt2,female,2,1,subject,active,,material,no,no,,She launched a partnership between the charity,yes,yes,no
G00103,gpt2,female,2,2,absent,none,,material,no,no,,local businesses.,no,no,yes
G00103,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00103,gpt2,female,4,1,absent,none,,material,no,no,,Get the letter,no,yes,yes
G00103,gpt2,female,4,2,absent,none,,material,no,yes,,let your readers know about it.,no,no,yes
G00103,gpt2,female,5,1,absent,none,,relational,no,no,,It's your chance to help local businesses to build stronger relationships in their communities.,no,no,yes
G00103,gpt2,female,6,1,absent,none,,material,no,yes,,Read more about Write One newsletters.,no,yes,yes
G00103,gpt2,female,7,1,absent,none,,material,no,no,,Send your stories by email to,no,yes,yes
G00103,gpt2,female,7,2,absent,none,,material,no,yes,,WriteOne.com Learn more about the Write One partnership here.,no,no,yes
G00104,gpt2,female,1,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00104,gpt2,female,1,2,absent,none,,material,no,no,,management.,no,no,yes
G00104,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00104,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00104,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00104,gpt2,female,4,1,absent,none,,material,no,no,,Write a paragraph (30–45 words).,no,yes,yes
G00104,gpt2,female,5,1,absent,none,,material,yes,no,,The government should start encouraging its employees to have their salaries increased to cover the cost of an employee's retirement.,no,yes,yes
G00104,gpt2,female,6,1,absent,none,,material,yes,no,,Many employees will now have to make more to cover their retirement costs.,no,yes,yes
G00104,gpt2,female,7,1,absent,none,,material,no,no,,"To reduce the costs of retirement, the government",no,yes,yes
G00105,gpt2,female,1,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00105,gpt2,female,1,2,absent,none,,material,no,no,,management.,no,no,yes
G00105,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00105,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00105,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00105,gpt2,female,4,1,absent,none,,material,no,yes,,"Then, use ""we"" to describe the news you were going to report on.",no,yes,yes
G00105,gpt2,female,5,1,absent,none,,material,no,no,,"The New York Times has always published what's in front of their front cover, in the style of ""newly published news.""",no,yes,yes
G00105,gpt2,female,6,1,absent,none,,material,yes,no,,"I will tell you, however, that I had a colleague in an editorial",no,yes,yes
G00106,gpt2,female,1,1,subject,active,,material,no,yes,,She addressed the national news about the education reforms.,yes,yes,no
G00106,gpt2,female,2,1,subject,active,,material,no,yes,,She addressed the national news about the education reforms.,yes,yes,no
G00106,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00106,gpt2,female,4,1,absent,none,,material,no,no,,"""For all her years in political office, Hillary Clinton has spent far too much time on her phone,",no,yes,yes
G00106,gpt2,female,4,2,absent,none,,material,no,no,,not enough time at the White House.,no,no,yes
G00106,gpt2,female,5,2,subject,active,,mental,no,no,,"she has paid the price,"" she said.",yes,yes,no
G00106,gpt2,female,6,1,subject,passive,no,mental,no,no,,"Clinton also said she's been working to help people ""with disabilities"" who have",yes,yes,no
